Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Type,ProductId (Product),Product Id,Product,Profit,Sales,State,Total Expenses,Type
435,435,90,120,70,210,76,01-06-2011 00:00:00,580,93,Small Market,West,28,1,Coffee,3,3,Decaf Irish Cream,44,167,Utah,57,Decaf
949,949,100,160,140,260,123,01-06-2011 00:00:00,947,178,Major Market,West,34,1,Herbal Tea,8,8,Chamomile,184,298,California,42,Decaf
415,415,200,260,190,460,244,01-06-2011 00:00:00,1213,288,Major Market,West,75,1,Herbal Tea,9,9,Lemon,265,527,California,89,Decaf
310,310,70,90,60,160,83,01-06-2011 00:00:00,574,107,Major Market,West,27,1,Herbal Tea,10,10,Mint,92,188,California,37,Decaf
951,951,70,110,90,180,113,01-06-2011 00:00:00,897,163,Major Market,West,31,1,Tea,11,11,Darjeeling,166,274,California,40,Regular
925,925,60,90,80,150,94,01-06-2011 00:00:00,562,136,Major Market,West,26,1,Tea,12,12,Earl Grey,135,228,California,35,Regular
949,949,30,60,30,90,54,01-06-2011 00:00:00,641,81,Major Market,West,17,1,Tea,13,13,Green Tea,44,134,California,46,Regular
510,510,240,260,180,500,260,01-06-2011 00:00:00,1715,261,Major Market,West,72,1,Espresso,4,4,Caffe Latte,228,516,California,89,Regular
650,650,130,200,50,330,144,01-06-2011 00:00:00,874,201,Major Market,West,131,1,Espresso,5,5,Caffe Mocha,50,342,California,153,Regular
661,661,260,340,230,600,272,01-06-2011 00:00:00,1616,362,Major Market,West,89,1,Espresso,6,6,Decaf Espresso,331,628,California,113,Decaf
650,650,170,-50,-110,120,141,01-06-2011 00:00:00,1514,-45,Major Market,West,45,1,Coffee,1,1,Amaretto,-156,95,California,63,Regular
530,530,440,670,500,1110,356,01-06-2011 00:00:00,2476,534,Major Market,West,124,1,Coffee,2,2,Columbian,493,882,California,165,Regular
925,925,250,-40,-140,210,200,01-06-2011 00:00:00,2393,-31,Major Market,West,66,1,Coffee,3,3,Decaf Irish Cream,-196,167,California,103,Decaf
775,775,120,180,50,300,144,01-06-2011 00:00:00,874,201,Small Market,West,131,1,Herbal Tea,8,8,Chamomile,51,342,Nevada,153,Decaf
702,702,170,250,170,420,200,01-06-2011 00:00:00,1095,278,Small Market,West,66,1,Herbal Tea,9,9,Lemon,229,474,Nevada,104,Decaf
775,775,120,180,130,300,141,01-06-2011 00:00:00,764,204,Small Market,West,45,1,Herbal Tea,10,10,Mint,188,342,Nevada,63,Decaf
702,702,170,260,190,430,272,01-06-2011 00:00:00,1616,362,Small Market,West,89,1,Tea,11,11,Darjeeling,333,628,Nevada,113,Regular
775,775,170,180,120,350,260,01-06-2011 00:00:00,1715,261,Small Market,West,72,1,Tea,12,12,Earl Grey,228,516,Nevada,89,Regular
775,775,170,-170,-250,0,271,01-06-2011 00:00:00,4507,-271,Small Market,West,102,1,Tea,13,13,Green Tea,-509,37,Nevada,126,Regular
775,775,0,40,30,40,0,01-06-2011 00:00:00,602,43,Small Market,West,0,1,Espresso,4,4,Caffe Latte,43,43,Nevada,11,Regular
702,702,20,30,20,50,23,01-06-2011 00:00:00,843,35,Small Market,West,6,1,Espresso,5,5,Caffe Mocha,25,57,Nevada,16,Regular
775,775,20,30,20,50,21,01-06-2011 00:00:00,798,32,Small Market,West,5,1,Espresso,6,6,Decaf Espresso,21,53,Nevada,16,Decaf
702,702,40,60,20,100,36,01-06-2011 00:00:00,236,46,Small Market,West,13,1,Coffee,2,2,Columbian,0,81,Nevada,43,Regular
702,702,40,40,20,80,32,01-06-2011 00:00:00,996,38,Small Market,West,9,1,Coffee,3,3,Decaf Irish Cream,11,69,Nevada,28,Decaf
541,541,20,40,40,60,28,01-06-2011 00:00:00,816,41,Small Market,West,7,1,Herbal Tea,8,8,Chamomile,30,68,Oregon,18,Decaf
503,503,30,50,30,80,43,01-06-2011 00:00:00,597,56,Small Market,West,14,1,Herbal Tea,9,9,Lemon,41,98,Oregon,24,Decaf
971,971,10,10,10,20,18,01-06-2011 00:00:00,478,26,Small Market,West,5,1,Tea,11,11,Darjeeling,12,44,Oregon,16,Regular
503,503,70,110,70,180,111,01-06-2011 00:00:00,767,167,Small Market,West,36,1,Tea,12,12,Earl Grey,138,276,Oregon,62,Regular
503,503,70,120,80,190,118,01-06-2011 00:00:00,636,164,Small Market,West,36,1,Tea,13,13,Green Tea,145,279,Oregon,55,Regular
971,971,40,70,30,110,51,01-06-2011 00:00:00,396,64,Small Market,West,19,1,Espresso,4,4,Caffe Latte,15,114,Oregon,49,Regular
541,541,40,70,40,110,50,01-06-2011 00:00:00,397,68,Small Market,West,16,1,Espresso,5,5,Caffe Mocha,33,117,Oregon,41,Regular
503,503,140,140,90,280,149,01-06-2011 00:00:00,1245,149,Small Market,West,41,1,Espresso,6,6,Decaf Espresso,115,295,Oregon,61,Decaf
503,503,50,80,30,130,44,01-06-2011 00:00:00,496,63,Small Market,West,40,1,Coffee,1,1,Amaretto,-8,106,Oregon,64,Regular
503,503,50,90,40,140,47,01-06-2011 00:00:00,456,65,Small Market,West,15,1,Coffee,2,2,Columbian,6,111,Oregon,57,Regular
503,503,40,70,40,110,38,01-06-2011 00:00:00,414,55,Small Market,West,12,1,Coffee,3,3,Decaf Irish Cream,28,92,Oregon,33,Decaf
253,253,70,130,90,200,92,01-06-2011 00:00:00,1102,140,Small Market,West,30,1,Herbal Tea,8,8,Chamomile,109,230,Washington,57,Decaf
253,253,30,60,50,90,43,01-06-2011 00:00:00,822,64,Small Market,West,12,1,Herbal Tea,9,9,Lemon,55,106,Washington,22,Decaf
206,206,30,50,30,80,47,01-06-2011 00:00:00,371,78,Small Market,West,14,1,Tea,11,11,Darjeeling,57,124,Washington,34,Regular
206,206,20,40,20,60,40,01-06-2011 00:00:00,443,59,Small Market,West,12,1,Tea,12,12,Earl Grey,33,98,Washington,33,Regular
509,509,30,50,0,80,53,01-06-2011 00:00:00,597,75,Small Market,West,48,1,Tea,13,13,Green Tea,-4,127,Washington,73,Regular
509,509,40,60,40,100,48,01-06-2011 00:00:00,593,62,Small Market,West,15,1,Espresso,4,4,Caffe Latte,47,109,Washington,26,Regular
360,360,50,70,20,120,59,01-06-2011 00:00:00,377,74,Small Market,West,22,1,Espresso,5,5,Caffe Mocha,25,132,Washington,52,Regular
425,425,70,90,60,160,81,01-06-2011 00:00:00,1046,96,Small Market,West,25,1,Espresso,6,6,Decaf Espresso,68,175,Washington,44,Decaf
206,206,90,150,110,240,79,01-06-2011 00:00:00,425,114,Small Market,West,25,1,Coffee,2,2,Columbian,91,191,Washington,45,Regular
206,206,130,200,90,330,110,01-06-2011 00:00:00,665,154,Small Market,West,100,1,Coffee,3,3,Decaf Irish Cream,33,262,Washington,121,Decaf
719,719,120,130,80,250,145,01-07-2011 00:00:00,1304,146,Major Market,Central,40,1,Herbal Tea,8,8,Chamomile,112,288,Colorado,60,Decaf
303,303,30,50,0,80,39,01-07-2011 00:00:00,517,56,Major Market,Central,36,1,Herbal Tea,9,9,Lemon,-14,94,Colorado,61,Decaf
720,720,40,50,20,90,47,01-07-2011 00:00:00,420,63,Major Market,Central,15,1,Herbal Tea,10,10,Mint,29,109,Colorado,39,Decaf
719,719,40,60,20,100,51,01-07-2011 00:00:00,419,64,Major Market,Central,19,1,Tea,11,11,Darjeeling,17,114,Colorado,48,Regular
720,720,40,50,20,90,50,01-07-2011 00:00:00,1051,59,Major Market,Central,15,1,Tea,12,12,Earl Grey,32,108,Colorado,33,Regular
970,970,30,50,30,80,41,01-07-2011 00:00:00,592,53,Major Market,Central,13,1,Tea,13,13,Green Tea,37,93,Colorado,24,Regular
720,720,110,150,120,260,104,01-07-2011 00:00:00,952,152,Major Market,Central,29,1,Coffee,1,1,Amaretto,153,254,Colorado,38,Regular
303,303,90,110,80,200,87,01-07-2011 00:00:00,564,112,Major Market,Central,28,1,Coffee,2,2,Columbian,98,197,Colorado,38,Regular
303,303,130,190,150,320,127,01-07-2011 00:00:00,1007,185,Major Market,Central,35,1,Coffee,3,3,Decaf Irish Cream,192,309,Colorado,43,Decaf
720,720,100,170,140,270,94,01-07-2011 00:00:00,608,136,Major Market,Central,26,1,Espresso,5,5,Caffe Mocha,135,228,Colorado,35,Regular
303,303,60,90,50,150,52,01-07-2011 00:00:00,668,79,Major Market,Central,17,1,Espresso,6,6,Decaf Espresso,43,130,Colorado,45,Decaf
708,708,80,140,120,220,104,01-07-2011 00:00:00,952,152,Major Market,Central,29,1,Herbal Tea,8,8,Chamomile,153,254,Illinois,38,Decaf
773,773,70,100,70,170,87,01-07-2011 00:00:00,564,112,Major Market,Central,28,1,Herbal Tea,9,9,Lemon,99,197,Illinois,37,Decaf
312,312,100,170,150,270,127,01-07-2011 00:00:00,1007,185,Major Market,Central,35,1,Herbal Tea,10,10,Mint,192,309,Illinois,43,Decaf
312,312,80,120,90,200,94,01-07-2011 00:00:00,608,136,Major Market,Central,26,1,Tea,11,11,Darjeeling,137,228,Illinois,34,Regular
312,312,40,70,30,110,52,01-07-2011 00:00:00,668,79,Major Market,Central,17,1,Tea,12,12,Earl Grey,43,130,Illinois,45,Regular
815,815,250,340,230,590,238,01-07-2011 00:00:00,1190,329,Major Market,Central,78,1,Coffee,2,2,Columbian,287,562,Illinois,113,Regular
847,847,160,230,170,390,154,01-07-2011 00:00:00,833,222,Major Market,Central,49,1,Coffee,3,3,Decaf Irish Cream,207,373,Illinois,67,Decaf
630,630,330,470,340,800,291,01-07-2011 00:00:00,1742,387,Major Market,Central,96,1,Espresso,5,5,Caffe Mocha,357,672,Illinois,119,Regular
815,815,300,320,220,620,266,01-07-2011 00:00:00,1819,266,Major Market,Central,74,1,Espresso,6,6,Decaf Espresso,232,527,Illinois,91,Decaf
641,641,250,340,240,590,291,01-07-2011 00:00:00,1742,387,Small Market,Central,96,1,Herbal Tea,8,8,Chamomile,356,672,Iowa,120,Decaf
563,563,130,200,150,330,154,01-07-2011 00:00:00,833,222,Small Market,Central,49,1,Herbal Tea,9,9,Lemon,207,373,Iowa,67,Decaf
563,563,220,240,150,460,266,01-07-2011 00:00:00,1819,266,Small Market,Central,74,1,Tea,11,11,Darjeeling,230,527,Iowa,92,Regular
515,515,230,290,170,520,270,01-07-2011 00:00:00,1834,332,Small Market,Central,102,1,Tea,12,12,Earl Grey,272,597,Iowa,126,Regular
712,712,20,40,30,60,25,01-07-2011 00:00:00,854,36,Small Market,Central,7,1,Coffee,1,1,Amaretto,23,60,Iowa,18,Regular
319,319,30,40,20,70,34,01-07-2011 00:00:00,1010,41,Small Market,Central,10,1,Coffee,2,2,Columbian,12,74,Iowa,30,Regular
712,712,20,30,20,50,23,01-07-2011 00:00:00,605,31,Small Market,Central,7,1,Coffee,3,3,Decaf Irish Cream,17,54,Iowa,18,Decaf
712,712,20,30,20,50,20,01-07-2011 00:00:00,808,29,Small Market,Central,5,1,Espresso,5,5,Caffe Mocha,18,49,Iowa,15,Regular
563,563,0,50,40,50,0,01-07-2011 00:00:00,559,43,Small Market,Central,0,1,Espresso,6,6,Decaf Espresso,43,43,Iowa,11,Decaf
636,636,50,70,10,120,59,01-07-2011 00:00:00,338,82,Small Market,Central,53,1,Herbal Tea,8,8,Chamomile,-1,140,Missouri,77,Decaf
660,660,100,40,0,140,120,01-07-2011 00:00:00,1334,49,Small Market,Central,37,1,Herbal Tea,9,9,Lemon,-17,167,Missouri,57,Decaf
314,314,30,60,30,90,44,01-07-2011 00:00:00,258,59,Small Market,Central,14,1,Tea,11,11,Darjeeling,23,102,Missouri,39,Regular
816,816,30,40,0,70,40,01-07-2011 00:00:00,219,49,Small Market,Central,15,1,Tea,12,12,Earl Grey,1,88,Missouri,45,Regular
417,417,30,40,0,70,36,01-07-2011 00:00:00,252,46,Small Market,Central,13,1,Tea,13,13,Green Tea,0,81,Missouri,43,Regular
314,314,80,90,40,170,76,01-07-2011 00:00:00,613,93,Small Market,Central,28,1,Coffee,2,2,Columbian,43,167,Missouri,58,Regular
314,314,60,70,40,130,60,01-07-2011 00:00:00,1070,72,Small Market,Central,18,1,Coffee,3,3,Decaf Irish Cream,44,131,Missouri,37,Decaf
660,660,40,60,40,100,35,01-07-2011 00:00:00,894,52,Small Market,Central,9,1,Espresso,5,5,Caffe Mocha,44,86,Missouri,19,Regular
314,314,40,70,50,110,39,01-07-2011 00:00:00,845,57,Small Market,Central,10,1,Espresso,6,6,Decaf Espresso,48,95,Missouri,20,Decaf
513,513,10,20,20,30,18,01-07-2011 00:00:00,486,26,Major Market,Central,5,1,Herbal Tea,8,8,Chamomile,12,44,Ohio,16,Decaf
937,937,10,40,40,50,23,01-07-2011 00:00:00,868,34,Major Market,Central,6,1,Herbal Tea,9,9,Lemon,22,56,Ohio,17,Decaf
740,740,90,160,100,250,114,01-07-2011 00:00:00,822,172,Major Market,Central,37,1,Tea,11,11,Darjeeling,144,283,Ohio,63,Regular
419,419,120,170,110,290,141,01-07-2011 00:00:00,692,195,Major Market,Central,43,1,Tea,12,12,Earl Grey,177,333,Ohio,62,Regular
614,614,50,80,30,130,51,01-07-2011 00:00:00,419,64,Major Market,Central,19,1,Espresso,6,6,Decaf Espresso,15,114,Ohio,49,Decaf
513,513,40,70,40,110,47,01-07-2011 00:00:00,420,63,Major Market,Central,15,1,Coffee,1,1,Amaretto,28,109,Ohio,40,Regular
234,234,30,50,30,80,34,01-07-2011 00:00:00,432,51,Major Market,Central,10,1,Coffee,2,2,Columbian,25,84,Ohio,31,Regular
567,567,40,50,0,90,39,01-07-2011 00:00:00,517,56,Major Market,Central,36,1,Coffee,3,3,Decaf Irish Cream,-12,94,Ohio,60,Decaf
216,216,160,180,120,340,145,01-07-2011 00:00:00,1304,146,Major Market,Central,40,1,Espresso,5,5,Caffe Mocha,112,288,Ohio,60,Regular
262,262,30,60,40,90,39,01-07-2011 00:00:00,380,65,Small Market,Central,12,1,Herbal Tea,8,8,Chamomile,40,103,Wisconsin,33,Decaf
262,262,50,70,60,120,59,01-07-2011 00:00:00,870,85,Small Market,Central,16,1,Herbal Tea,9,9,Lemon,80,143,Wisconsin,25,Decaf
262,262,30,40,10,70,36,01-07-2011 00:00:00,462,54,Small Market,Central,11,1,Tea,11,11,Darjeeling,29,89,Wisconsin,31,Regular
715,715,40,50,0,90,47,01-07-2011 00:00:00,622,66,Small Market,Central,42,1,Tea,12,12,Earl Grey,-8,112,Wisconsin,67,Regular
715,715,50,80,60,130,50,01-07-2011 00:00:00,587,65,Small Market,Central,16,1,Espresso,6,6,Decaf Espresso,50,114,Wisconsin,27,Decaf
262,262,60,70,20,130,59,01-07-2011 00:00:00,403,74,Small Market,Central,22,1,Coffee,1,1,Amaretto,25,132,Wisconsin,52,Regular
608,608,130,180,60,310,124,01-07-2011 00:00:00,717,173,Small Market,Central,112,1,Coffee,2,2,Columbian,44,294,Wisconsin,131,Regular
262,262,100,130,80,230,97,01-07-2011 00:00:00,575,130,Small Market,Central,32,1,Coffee,3,3,Decaf Irish Cream,98,225,Wisconsin,55,Decaf
715,715,90,130,90,220,86,01-07-2011 00:00:00,1081,103,Small Market,Central,26,1,Espresso,5,5,Caffe Mocha,77,187,Wisconsin,44,Regular
860,860,50,80,40,130,76,01-07-2011 00:00:00,613,93,Small Market,East,28,1,Herbal Tea,9,9,Lemon,44,167,Connecticut,57,Decaf
959,959,40,60,40,100,60,01-07-2011 00:00:00,1070,72,Small Market,East,18,1,Herbal Tea,10,10,Mint,46,131,Connecticut,36,Decaf
959,959,30,60,50,90,35,01-07-2011 00:00:00,894,52,Small Market,East,9,1,Tea,11,11,Darjeeling,44,86,Connecticut,19,Regular
860,860,20,30,20,50,20,01-07-2011 00:00:00,814,31,Small Market,East,5,1,Tea,13,13,Green Tea,21,51,Connecticut,15,Regular
475,475,40,70,20,110,47,01-07-2011 00:00:00,622,66,Small Market,East,42,1,Espresso,5,5,Caffe Mocha,-7,112,Connecticut,66,Regular
860,860,40,50,20,90,43,01-07-2011 00:00:00,388,57,Small Market,East,14,1,Espresso,6,6,Decaf Espresso,22,99,Connecticut,38,Decaf
203,203,80,130,90,210,90,01-07-2011 00:00:00,1148,135,Small Market,East,29,1,Coffee,2,2,Columbian,104,223,Connecticut,56,Regular
352,352,30,50,30,80,50,01-07-2011 00:00:00,587,65,Major Market,East,16,1,Herbal Tea,8,8,Chamomile,50,114,Florida,27,Decaf
352,352,40,60,30,100,59,01-07-2011 00:00:00,403,74,Major Market,East,22,1,Herbal Tea,9,9,Lemon,26,132,Florida,51,Decaf
239,239,60,80,50,140,86,01-07-2011 00:00:00,1081,103,Major Market,East,26,1,Herbal Tea,10,10,Mint,76,187,Florida,45,Decaf
772,772,40,70,50,110,45,01-07-2011 00:00:00,885,65,Major Market,East,12,1,Tea,11,11,Darjeeling,57,109,Florida,22,Regular
239,239,60,90,70,150,59,01-07-2011 00:00:00,870,85,Major Market,East,16,1,Tea,13,13,Green Tea,80,143,Florida,25,Regular
239,239,110,180,60,290,124,01-07-2011 00:00:00,717,173,Major Market,East,112,1,Espresso,5,5,Caffe Mocha,44,294,Florida,131,Regular
754,754,90,130,80,220,97,01-07-2011 00:00:00,575,130,Major Market,East,32,1,Espresso,6,6,Decaf Espresso,98,225,Florida,55,Decaf
305,305,100,170,120,270,114,01-07-2011 00:00:00,822,172,Major Market,East,37,1,Coffee,2,2,Columbian,144,283,Florida,63,Regular
754,754,130,180,130,310,141,01-07-2011 00:00:00,692,195,Major Market,East,43,1,Coffee,3,3,Decaf Irish Cream,178,333,Florida,61,Decaf
774,774,30,50,20,80,51,01-07-2011 00:00:00,419,64,Major Market,East,19,1,Herbal Tea,9,9,Lemon,15,114,Massachusetts,49,Decaf
413,413,20,40,30,60,23,01-07-2011 00:00:00,868,34,Major Market,East,6,1,Tea,11,11,Darjeeling,22,56,Massachusetts,17,Regular
774,774,10,30,20,40,18,01-07-2011 00:00:00,486,26,Major Market,East,5,1,Tea,13,13,Green Tea,12,44,Massachusetts,16,Regular
413,413,30,70,20,100,39,01-07-2011 00:00:00,560,72,Major Market,East,36,1,Espresso,5,5,Caffe Mocha,10,110,Massachusetts,60,Regular
339,339,130,150,100,280,145,01-07-2011 00:00:00,1304,146,Major Market,East,40,1,Espresso,7,7,Regular Espresso,112,288,Massachusetts,60,Regular
978,978,40,590,560,630,52,01-07-2011 00:00:00,-1493,613,Major Market,East,17,1,Coffee,2,2,Columbian,778,659,Massachusetts,46,Regular
603,603,20,40,10,60,36,01-07-2011 00:00:00,252,46,Small Market,East,13,1,Herbal Tea,9,9,Lemon,0,81,New Hampshire,43,Decaf
603,603,20,40,30,60,25,01-07-2011 00:00:00,854,36,Small Market,East,7,1,Tea,11,11,Darjeeling,23,60,New Hampshire,18,Regular
603,603,0,40,30,40,0,01-07-2011 00:00:00,559,43,Small Market,East,0,1,Tea,13,13,Green Tea,43,43,New Hampshire,11,Regular
603,603,50,80,10,130,59,01-07-2011 00:00:00,338,82,Small Market,East,53,1,Espresso,5,5,Caffe Mocha,-1,140,New Hampshire,77,Regular
603,603,30,50,10,80,40,01-07-2011 00:00:00,219,49,Small Market,East,15,1,Espresso,7,7,Regular Espresso,0,88,New Hampshire,46,Regular
603,603,50,90,70,140,61,01-07-2011 00:00:00,329,90,Small Market,East,19,1,Coffee,1,1,Amaretto,68,150,New Hampshire,38,Regular
603,603,60,90,60,150,64,01-07-2011 00:00:00,467,96,Small Market,East,21,1,Coffee,2,2,Columbian,59,159,New Hampshire,49,Regular
516,516,200,410,310,610,270,01-07-2011 00:00:00,1781,523,Major Market,East,102,1,Herbal Tea,9,9,Lemon,536,786,New York,126,Decaf
914,914,190,-40,-110,150,260,01-07-2011 00:00:00,3076,-62,Major Market,East,80,1,Herbal Tea,10,10,Mint,-226,196,New York,95,Decaf
212,212,130,200,160,330,127,01-07-2011 00:00:00,1007,185,Major Market,East,35,1,Tea,11,11,Darjeeling,190,309,New York,44,Regular
914,914,110,160,120,270,104,01-07-2011 00:00:00,952,152,Major Market,East,29,1,Tea,12,12,Earl Grey,153,254,New York,38,Regular
631,631,90,150,120,240,94,01-07-2011 00:00:00,608,136,Major Market,East,26,1,Tea,13,13,Green Tea,135,228,New York,35,Regular
347,347,150,-80,-240,70,162,01-07-2011 00:00:00,2321,-85,Major Market,East,147,1,Espresso,5,5,Caffe Mocha,-367,76,New York,168,Regular
631,631,250,280,190,530,266,01-07-2011 00:00:00,1355,280,Major Market,East,74,1,Espresso,7,7,Regular Espresso,251,541,New York,91,Regular
716,716,340,520,370,860,364,01-07-2011 00:00:00,2654,548,Major Market,East,127,1,Coffee,2,2,Columbian,511,904,New York,166,Regular
337,337,40,60,40,100,46,01-07-2011 00:00:00,587,60,Small Market,South,15,1,Herbal Tea,8,8,Chamomile,44,105,Louisiana,26,Decaf
985,985,70,90,40,160,76,01-07-2011 00:00:00,613,93,Small Market,South,28,1,Herbal Tea,9,9,Lemon,43,167,Louisiana,58,Decaf
337,337,50,70,50,120,40,01-07-2011 00:00:00,843,59,Small Market,South,11,1,Coffee,2,2,Columbian,50,98,Louisiana,21,Regular
504,504,70,110,90,180,59,01-07-2011 00:00:00,870,85,Small Market,South,16,1,Coffee,3,3,Decaf Irish Cream,80,143,Louisiana,25,Decaf
225,225,40,50,0,90,47,01-07-2011 00:00:00,-395,66,Small Market,South,42,1,Espresso,4,4,Caffe Latte,-8,112,Louisiana,67,Regular
318,318,30,50,30,80,39,01-07-2011 00:00:00,380,65,Small Market,South,12,1,Espresso,5,5,Caffe Mocha,41,103,Louisiana,33,Regular
225,225,30,40,20,70,36,01-07-2011 00:00:00,462,54,Small Market,South,11,1,Espresso,6,6,Decaf Espresso,29,89,Louisiana,31,Decaf
505,505,20,30,20,50,25,01-07-2011 00:00:00,854,36,Small Market,South,7,1,Herbal Tea,8,8,Chamomile,23,60,New Mexico,18,Decaf
505,505,30,40,20,70,34,01-07-2011 00:00:00,1010,41,Small Market,South,10,1,Herbal Tea,9,9,Lemon,14,74,New Mexico,29,Decaf
505,505,80,120,70,200,64,01-07-2011 00:00:00,467,96,Small Market,South,21,1,Coffee,2,2,Columbian,61,159,New Mexico,48,Regular
505,505,150,60,10,210,120,01-07-2011 00:00:00,1334,49,Small Market,South,37,1,Coffee,3,3,Decaf Irish Cream,-15,167,New Mexico,56,Decaf
505,505,30,40,10,70,40,01-07-2011 00:00:00,-258,49,Small Market,South,15,1,Espresso,4,4,Caffe Latte,1,88,New Mexico,45,Regular
505,505,50,70,0,120,59,01-07-2011 00:00:00,338,82,Small Market,South,53,1,Espresso,5,5,Caffe Mocha,-1,140,New Mexico,77,Regular
505,505,30,50,20,80,44,01-07-2011 00:00:00,258,59,Small Market,South,14,1,Espresso,6,6,Decaf Espresso,25,102,New Mexico,38,Decaf
580,580,50,80,30,130,59,01-07-2011 00:00:00,403,74,Small Market,South,22,1,Herbal Tea,8,8,Chamomile,26,132,Oklahoma,51,Decaf
405,405,110,180,60,290,124,01-07-2011 00:00:00,717,173,Small Market,South,112,1,Herbal Tea,9,9,Lemon,44,294,Oklahoma,131,Decaf
580,580,50,60,40,110,41,01-07-2011 00:00:00,592,53,Small Market,South,13,1,Coffee,2,2,Columbian,39,93,Oklahoma,23,Regular
918,918,20,50,40,70,23,01-07-2011 00:00:00,868,34,Small Market,South,6,1,Coffee,3,3,Decaf Irish Cream,22,56,Oklahoma,17,Decaf
405,405,120,160,110,280,141,01-07-2011 00:00:00,-942,195,Small Market,South,43,1,Espresso,4,4,Caffe Latte,177,333,Oklahoma,62,Regular
918,918,10,20,20,30,18,01-07-2011 00:00:00,486,26,Small Market,South,5,1,Espresso,5,5,Caffe Mocha,12,44,Oklahoma,16,Regular
405,405,90,150,100,240,114,01-07-2011 00:00:00,822,172,Small Market,South,37,1,Espresso,6,6,Decaf Espresso,142,283,Oklahoma,64,Decaf
214,214,40,60,30,100,47,01-07-2011 00:00:00,420,63,Major Market,South,15,1,Herbal Tea,8,8,Chamomile,28,109,Texas,40,Decaf
254,254,30,50,30,80,34,01-07-2011 00:00:00,432,51,Major Market,South,10,1,Herbal Tea,9,9,Lemon,26,84,Texas,30,Decaf
972,972,320,380,290,700,260,01-07-2011 00:00:00,1319,307,Major Market,South,80,1,Coffee,2,2,Columbian,284,562,Texas,94,Regular
806,806,100,140,110,240,87,01-07-2011 00:00:00,564,112,Major Market,South,28,1,Coffee,3,3,Decaf Irish Cream,98,197,Texas,38,Decaf
682,682,40,70,40,110,52,01-07-2011 00:00:00,-456,79,Major Market,South,17,1,Espresso,4,4,Caffe Latte,41,130,Texas,46,Regular
979,979,80,140,120,220,104,01-07-2011 00:00:00,952,152,Major Market,South,29,1,Espresso,5,5,Caffe Mocha,155,254,Texas,37,Regular
254,254,80,110,90,190,94,01-07-2011 00:00:00,608,136,Major Market,South,26,1,Espresso,6,6,Decaf Espresso,135,228,Texas,35,Decaf
801,801,20,50,30,70,44,01-07-2011 00:00:00,258,59,Small Market,West,14,1,Tea,12,12,Earl Grey,23,102,Utah,39,Regular
435,435,20,40,20,60,40,01-07-2011 00:00:00,219,49,Small Market,West,15,1,Tea,13,13,Green Tea,1,88,Utah,45,Regular
435,435,50,80,60,130,61,01-07-2011 00:00:00,329,90,Small Market,West,19,1,Herbal Tea,8,8,Chamomile,66,150,Utah,39,Decaf
